SCHOOLJAAR;BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;GEMEENTENUMMER;GEMEENTENAAM;PLAATSNAAM;PROVINCIE;ONDERWIJSTYPE VO;VAKCODE;AFKORTING VAKNAAM;VAKNAAM;SCHOOLEXAMEN BEOORDELING;TOTAAL AANTAL SCHOOLEXAMENS MET BEOORDELING;AANTAL SCHOOLEXAMENS MET BEOORDELING MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL SCHOOLEXAMENS MET CIJFER;GEM. CIJFER TOTAAL AANTAL SCHOOLEXAMENS;AANTAL SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL CENTRALE EXAMENS;GEM. CIJFER TOTAAL AANTAL CENTRALE EXAMENS;AANTAL CENTRALE EXAMENS MEETELLEND VOOR DIPLOMA;GEM. CIJFER CENTRALE EXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER CIJFERLIJST;GEM. CIJFER REKENTOETS
2015;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1033;kuda;kunst (dans);;0;0;7;7,0;7;7,0;7;6,6;7;6,6;6,7;,0
2015;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1039;lit;literatuur;;0;0;25;7,3;0;,0;0;,0;0;,0;7,3;,0
2015;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1062;nezl;Nederlandse taal;;0;0;25;6,7;25;6,7;25;6,3;25;6,3;6,5;,0
2015;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1063;enzl;Engelse taal;;0;0;25;7,3;25;7,3;25;7,0;25;7,0;7,2;,0
2015;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1064;fazl;Franse taal;;0;0;18;6,6;18;6,6;18;7,1;18;7,1;6,9;,0
2015;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1065;duzl;Duitse taal;;0;0;15;6,9;15;6,9;15;6,4;15;6,4;6,9;,0
2015;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;6,9
2015;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;VWO;0131;ak;aardrijkskunde;;0;0;14;6,6;14;6,6;14;6,5;14;6,5;6,5;,0
2015;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;VWO;0260;mu;muziek;;0;0;6;8,0;6;8,0;6;7,4;6;7,4;7,5;,0
2015;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;VWO;0301;anw;algemene natuurwetenschappen;;0;0;22;7,7;0;,0;0;,0;0;,0;7,7;,0
2015;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;VWO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);G;20;20;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;VWO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);V;2;2;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;22;7,3;22;7,3;22;6,4;22;6,4;6,8;,0
2015;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;VWO;1002;entl;Engelse taal en literatuur;;0;0;22;7,2;22;7,2;22;7,2;22;7,2;7,2;,0
2015;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;VWO;1003;fatl;Franse taal en literatuur;;0;0;12;7,1;12;7,1;12;7,7;12;7,7;7,5;,0
2015;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;VWO;1004;dutl;Duitse taal en literatuur;;0;0;11;7,3;11;7,3;11;6,6;11;6,6;6,9;,0
2015;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;VWO;1018;biol;biologie;;0;0;9;6,8;9;6,8;9;7,3;9;7,3;6,9;,0
2015;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;VWO;1019;maat;maatschappijleer;;0;0;22;7,8;0;,0;0;,0;0;,0;7,8;,0
2015;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;VWO;1020;ckv;culturele en kunstzinnige vorming;G;10;10;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;VWO;1020;ckv;culturele en kunstzinnige vorming;V;12;12;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;VWO;1021;ges;geschiedenis;;0;0;13;7,2;13;7,2;13;6,4;13;6,4;6,8;,0
2015;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;VWO;1022;econ;economie;;0;0;4;7,5;4;7,5;4;7,0;4;7,0;7,3;,0
2015;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;VWO;1023;nat;natuurkunde;;0;0;8;7,1;8;7,1;8;6,3;8;6,3;6,6;,0
2015;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;VWO;1024;wisA;wiskunde A;;0;0;8;6,5;8;6,5;8;6,5;8;6,5;6,5;,0
2015;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;VWO;1025;wisB;wiskunde B;;0;0;12;7,1;12;7,1;12;6,7;12;6,7;6,9;,0
2015;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;VWO;1026;wisC;wiskunde C;;0;0;2;5,4;2;5,4;2;5,5;2;5,5;5,5;,0
2015;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;VWO;1028;schk;scheikunde;;0;0;9;6,9;9;6,9;9;6,9;9;6,9;6,9;,0
2015;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;VWO;1030;kubv;kunst (beeldende vormgeving);;0;0;8;7,5;3;7,5;3;6,1;3;6,1;7,4;,0
2015;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;VWO;1032;kudr;kunst (drama);;0;0;15;7,6;14;7,6;14;6,6;14;6,6;7,2;,0
2015;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;VWO;1033;kuda;kunst (dans);;0;0;2;8,0;2;8,0;2;7,4;2;7,4;7,5;,0
2015;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;VWO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;6,6
2015;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;0131;ak;aardrijkskunde;;0;0;7;7,0;7;7,0;7;5,8;7;5,8;6,3;,0
2015;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;0301;anw;algemene natuurwetenschappen;;0;0;9;7,8;0;,0;0;,0;0;,0;8,0;,0
2015;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);V;5;5;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;9;7,0;9;7,0;9;6,0;9;6,0;6,7;,0
2015;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1002;entl;Engelse taal en literatuur;;0;0;9;6,8;9;6,8;9;7,0;9;7,0;7,0;,0
2015;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1003;fatl;Franse taal en literatuur;;0;0;5;6,6;5;6,6;5;6,4;5;6,4;6,6;,0
2015;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1004;dutl;Duitse taal en literatuur;;0;0;4;6,8;4;6,8;4;5,6;4;5,6;6,0;,0
2015;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1018;biol;biologie;;0;0;5;7,2;5;7,2;5;6,5;5;6,5;7,0;,0
2015;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1019;maat;maatschappijleer;;0;0;9;7,6;0;,0;0;,0;0;,0;7,4;,0
2015;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1020;ckv;culturele en kunstzinnige vorming;G;4;4;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1020;ckv;culturele en kunstzinnige vorming;V;5;5;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1021;ges;geschiedenis;;0;0;4;7,0;4;7,0;4;4,6;4;4,6;6,0;,0
2015;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1022;econ;economie;;0;0;3;6,5;3;6,5;3;6,4;3;6,4;6,3;,0
2015;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1023;nat;natuurkunde;;0;0;3;7,1;3;7,1;3;6,1;3;6,1;6,7;,0
2015;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1024;wisA;wiskunde A;;0;0;4;6,4;4;6,4;4;7,7;4;7,7;7,3;,0
2015;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1025;wisB;wiskunde B;;0;0;3;7,3;3;7,3;3;6,8;3;6,8;7,0;,0
2015;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1026;wisC;wiskunde C;;0;0;2;5,9;2;5,9;2;4,7;2;4,7;5,5;,0
2015;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1027;wisD;wiskunde D;;0;0;1;7,3;0;,0;0;,0;0;,0;7,0;,0
2015;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1028;schk;scheikunde;;0;0;5;7,0;5;7,0;5;6,8;5;6,8;6,8;,0
2015;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1030;kubv;kunst (beeldende vormgeving);;0;0;2;7,5;2;7,5;2;6,4;2;6,4;7,0;,0
2015;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1031;kumu;kunst (muziek);;0;0;4;7,5;4;7,5;4;5,6;4;5,6;6,5;,0
2015;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1032;kudr;kunst (drama);;0;0;2;7,8;2;7,8;2;5,4;2;5,4;6,5;,0
2015;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;6,9
2015;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1123;R3ER;rekentoets 3ER;;0;0;0;,0;0;,0;0;,0;0;,0;,0;5,0
2015;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;VWO;0131;ak;aardrijkskunde;;0;0;36;6,7;36;6,7;36;6,4;36;6,4;6,6;,0
2015;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;VWO;0251;m&o;management en organisatie;;0;0;14;6,9;14;6,9;14;6,0;14;6,0;6,4;,0
2015;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;VWO;0260;mu;muziek;;0;0;3;7,9;3;7,9;3;6,0;3;6,0;6,7;,0
2015;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;VWO;0270;te;tekenen;;0;0;7;7,1;7;7,1;7;6,7;7;6,7;6,7;,0
2015;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;VWO;0301;anw;algemene natuurwetenschappen;;0;0;49;7,3;0;,0;0;,0;0;,0;7,3;,0
2015;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;VWO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);G;32;32;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;VWO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);V;24;24;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;VWO;0371;kcv;klassieke culturele vorming;;0;0;15;8,0;0;,0;0;,0;0;,0;8,0;,0
2015;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;59;6,8;59;6,8;59;6,1;59;6,1;6,5;,0
2015;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;VWO;1002;entl;Engelse taal en literatuur;;0;0;59;7,0;59;7,0;59;7,3;59;7,3;7,2;,0
2015;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;VWO;1003;fatl;Franse taal en literatuur;;0;0;32;7,0;32;7,0;32;7,3;32;7,3;7,2;,0
2015;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;VWO;1004;dutl;Duitse taal en literatuur;;0;0;34;6,8;34;6,8;34;6,2;34;6,2;6,5;,0
2015;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;VWO;1010;latl;Latijnse taal en literatuur;;0;0;12;7,3;12;7,3;12;7,5;12;7,5;7,5;,0
2015;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;VWO;1011;grtl;Griekse taal en literatuur;;0;0;8;7,0;8;7,0;8;7,3;8;7,3;7,3;,0
2015;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;VWO;1018;biol;biologie;;0;0;31;6,3;31;6,3;31;6,3;31;6,3;6,3;,0
2015;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;VWO;1019;maat;maatschappijleer;;0;0;50;7,4;0;,0;0;,0;0;,0;7,4;,0
2015;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;VWO;1020;ckv;culturele en kunstzinnige vorming;G;26;26;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;VWO;1020;ckv;culturele en kunstzinnige vorming;V;8;8;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;VWO;1021;ges;geschiedenis;;0;0;26;7,1;26;7,1;26;6,3;26;6,3;6,8;,0
2015;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;VWO;1022;econ;economie;;0;0;49;7,1;49;7,1;49;6,7;49;6,7;6,9;,0
2015;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;VWO;1023;nat;natuurkunde;;0;0;29;6,7;29;6,7;29;6,6;29;6,6;6,8;,0
2015;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;VWO;1024;wisA;wiskunde A;;0;0;30;6,7;30;6,7;30;7,0;30;7,0;6,9;,0
2015;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;VWO;1025;wisB;wiskunde B;;0;0;27;6,8;27;6,8;27;6,8;27;6,8;6,8;,0
2015;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;VWO;1026;wisC;wiskunde C;;0;0;2;6,6;2;6,6;2;7,3;2;7,3;7,0;,0
2015;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;VWO;1027;wisD;wiskunde D;;0;0;4;7,5;0;,0;0;,0;0;,0;7,5;,0
2015;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;VWO;1028;schk;scheikunde;;0;0;33;6,6;33;6,6;33;6,4;33;6,4;6,5;,0
2015;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;VWO;1054;o&o;onderzoek en ontwerpen (beschikking 2007);;0;0;5;7,4;0;,0;0;,0;0;,0;7,4;,0
2015;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;VWO;1061;lv;levensbeschouwelijk vormingsonderwijs;;0;0;49;7,8;0;,0;0;,0;0;,0;7,8;,0
2015;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;VWO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;7,5
2015;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;0131;ak;aardrijkskunde;;0;0;19;6,5;19;6,5;19;5,7;19;5,7;6,2;,0
2015;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;0161;in;informatica;;0;0;8;7,9;0;,0;0;,0;0;,0;7,9;,0
2015;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;0251;m&o;management en organisatie;;0;0;12;6,4;12;6,4;12;5,8;12;5,8;6,1;,0
2015;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;0260;mu;muziek;;0;0;10;8,0;10;8,0;10;7,2;10;7,2;7,6;,0
2015;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;0270;te;tekenen;;0;0;8;7,1;8;7,1;8;7,1;8;7,1;7,0;,0
2015;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;0301;anw;algemene natuurwetenschappen;;0;0;56;6,9;0;,0;0;,0;0;,0;7,0;,0
2015;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;0311;fi;filosofie;;0;0;12;6,4;12;6,4;12;6,8;12;6,8;6,7;,0
2015;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);G;22;22;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);V;35;35;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;0371;kcv;klassieke culturele vorming;;0;0;17;6,6;0;,0;0;,0;0;,0;6,7;,0
2015;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1010;latl;Latijnse taal en literatuur;;0;0;6;6,2;6;6,2;6;5,9;6;5,9;6,2;,0
2015;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1011;grtl;Griekse taal en literatuur;;0;0;3;6,9;3;6,9;3;7,1;3;7,1;7,0;,0
2015;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1018;biol;biologie;;0;0;34;6,1;34;6,1;34;5,9;34;5,9;6,1;,0
2015;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1019;maat;maatschappijleer;;0;0;56;6,7;0;,0;0;,0;0;,0;6,8;,0
2015;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1020;ckv;culturele en kunstzinnige vorming;G;24;24;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1020;ckv;culturele en kunstzinnige vorming;V;15;15;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1021;ges;geschiedenis;;0;0;25;6,6;25;6,6;25;6,3;25;6,3;6,5;,0
2015;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1022;econ;economie;;0;0;26;6,5;25;6,5;26;6,7;25;6,8;6,6;,0
2015;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1023;nat;natuurkunde;;0;0;33;6,3;33;6,3;33;6,3;33;6,3;6,3;,0
2015;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1024;wisA;wiskunde A;;0;0;36;6,8;36;6,8;36;6,6;36;6,6;6,7;,0
2015;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1025;wisB;wiskunde B;;0;0;21;6,5;21;6,5;21;6,8;21;6,8;6,8;,0
2015;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1027;wisD;wiskunde D;;0;0;5;7,1;0;,0;0;,0;0;,0;7,2;,0
2015;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1028;schk;scheikunde;;0;0;34;6,3;34;6,3;34;6,0;34;6,0;6,2;,0
2015;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1038;bsm;bewegen, sport en maatschappij;;0;0;25;7,1;0;,0;0;,0;0;,0;7,1;,0
2015;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1039;lit;literatuur;;0;0;57;7,2;0;,0;0;,0;0;,0;7,2;,0
2015;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1062;nezl;Nederlandse taal;;0;0;57;6,8;57;6,8;57;5,9;57;5,9;6,4;,0
2015;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1063;enzl;Engelse taal;;0;0;57;6,8;57;6,8;57;6,8;57;6,8;6,8;,0
2015;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1064;fazl;Franse taal;;0;0;30;6,6;30;6,6;30;6,5;30;6,5;6,5;,0
2015;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1065;duzl;Duitse taal;;0;0;29;6,5;29;6,5;29;6,0;29;6,0;6,3;,0
2015;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;7,1
2015;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;0131;ak;aardrijkskunde;;0;0;5;7,3;5;7,3;5;6,5;5;6,5;6,8;,0
2015;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;0251;m&o;management en organisatie;;0;0;10;6,3;10;6,3;10;6,2;10;6,2;6,3;,0
2015;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;0301;anw;algemene natuurwetenschappen;;0;0;23;7,2;0;,0;0;,0;0;,0;7,4;,0
2015;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);G;23;23;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;0371;kcv;klassieke culturele vorming;;0;0;6;8,0;0;,0;0;,0;0;,0;8,0;,0
2015;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;23;6,7;23;6,7;23;6,2;23;6,2;6,5;,0
2015;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1002;entl;Engelse taal en literatuur;;0;0;23;6,8;23;6,8;23;7,0;23;7,0;7,0;,0
2015;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1003;fatl;Franse taal en literatuur;;0;0;2;7,2;2;7,2;2;7,9;2;7,9;7,5;,0
2015;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1004;dutl;Duitse taal en literatuur;;0;0;13;6,3;13;6,3;13;5,9;13;5,9;6,2;,0
2015;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1005;sptl;Spaanse taal en literatuur;;0;0;17;6,5;17;6,5;17;6,6;17;6,6;6,5;,0
2015;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1010;latl;Latijnse taal en literatuur;;0;0;6;7,2;6;7,2;6;7,1;6;7,1;7,2;,0
2015;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1011;grtl;Griekse taal en literatuur;;0;0;1;8,4;1;8,4;1;9,1;1;9,1;9,0;,0
2015;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1018;biol;biologie;;0;0;13;6,6;13;6,6;13;6,5;13;6,5;6,5;,0
2015;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1019;maat;maatschappijleer;;0;0;23;6,8;0;,0;0;,0;0;,0;7,0;,0
