SCHOOLJAAR;BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;GEMEENTENUMMER;GEMEENTENAAM;PLAATSNAAM;PROVINCIE;ONDERWIJSTYPE VO;VAKCODE;AFKORTING VAKNAAM;VAKNAAM;SCHOOLEXAMEN BEOORDELING;TOTAAL AANTAL SCHOOLEXAMENS MET BEOORDELING;AANTAL SCHOOLEXAMENS MET BEOORDELING MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL SCHOOLEXAMENS MET CIJFER;GEM. CIJFER TOTAAL AANTAL SCHOOLEXAMENS;AANTAL SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL CENTRALE EXAMENS;GEM. CIJFER TOTAAL AANTAL CENTRALE EXAMENS;AANTAL CENTRALE EXAMENS MEETELLEND VOOR DIPLOMA;GEM. CIJFER CENTRALE EXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER CIJFERLIJST
2011;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;HAVO;1018;biol;biologie;;0;0;8;6,7;8;6,7;8;6,3;8;6,3;6,6
2011;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;HAVO;1019;maat;maatschappijleer;;0;0;39;6,9;0;0,0;0;0,0;0;0,0;7,0
2011;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;8;8;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;31;31;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;HAVO;1021;ges;geschiedenis;;0;0;31;6,7;31;6,7;31;7,3;31;7,3;7,0
2011;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;HAVO;1022;econ;economie;;0;0;28;6,8;28;6,8;28;6,4;28;6,4;6,6
2011;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;HAVO;1023;nat;natuurkunde;;0;0;8;6,2;8;6,2;8;6,7;8;6,7;6,5
2011;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;HAVO;1024;wisA;wiskunde A;;0;0;23;6,5;23;6,5;23;6,4;23;6,4;6,5
2011;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;HAVO;1025;wisB;wiskunde B;;0;0;10;6,5;10;6,5;10;5,3;10;5,3;5,8
2011;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;HAVO;1028;schk;scheikunde;;0;0;8;6,0;8;6,0;8;6,3;8;6,3;6,3
2011;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;HAVO;1030;kubv;kunst (beeldende vormgeving);;0;0;8;6,9;8;6,9;8;6,5;8;6,5;6,9
2011;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;HAVO;1031;kumu;kunst (muziek);;0;0;15;7,5;15;7,5;15;7,2;15;7,2;7,6
2011;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;HAVO;1032;kudr;kunst (drama);;0;0;11;7,5;11;7,5;11;7,1;11;7,1;7,3
2011;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;HAVO;1033;kuda;kunst (dans);;0;0;5;7,5;5;7,5;5;7,4;5;7,4;7,6
2011;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;HAVO;1039;lit;literatuu;;0;0;39;7,4;0;0,0;0;0,0;0;0,0;7,6
2011;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;HAVO;1062;nezl;Nederlandse taal;;0;0;39;6,9;39;6,9;39;7,0;39;7,0;7,0
2011;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;HAVO;1063;enzl;Engelse taal;;0;0;39;7,1;39;7,1;39;6,8;39;6,8;6,9
2011;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;HAVO;1064;fazl;Franse taal;;0;0;10;6,7;10;6,7;10;6,5;10;6,5;6,6
2011;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;HAVO;1065;duzl;Duitse taal;;0;0;9;7,1;9;7,1;9;6,7;9;6,7;7,0
2011;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;0131;ak;aardrijkskunde;;0;0;37;6,0;37;6,0;37;6,0;37;6,0;6,1
2011;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;0301;anw;algemene natuurwetenschappen;;0;0;50;7,1;0;0,0;0;0,0;0;0,0;7,1
2011;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;0353;lo;lichamelijke opvoeding;G;29;29;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;0353;lo;lichamelijke opvoeding;V;19;19;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;50;6,7;50;6,7;50;6,5;50;6,5;6,7
2011;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;1002;entl;Engelse taal en literatuur;;0;0;50;6,8;50;6,8;50;6,6;50;6,6;6,7
2011;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;1003;fatl;Franse taal en literatuur;;0;0;16;6,1;16;6,1;16;5,9;16;5,9;6,0
2011;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;21;6,7;21;6,7;21;6,2;21;6,2;6,4
2011;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;1018;biol;biologie;;0;0;17;6,5;17;6,5;17;6,5;17;6,5;6,5
2011;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;1019;maat;maatschappijleer;;0;0;50;7,1;0;0,0;0;0,0;0;0,0;7,2
2011;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;25;25;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;25;25;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;1021;ges;geschiedenis;;0;0;36;7,1;36;7,1;36;7,1;36;7,1;7,1
2011;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;1022;econ;economie;;0;0;13;6,5;13;6,5;13;6,3;13;6,3;6,4
2011;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;1023;nat;natuurkunde;;0;0;7;6,9;7;6,9;7;7,5;7;7,5;7,4
2011;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;1024;wisA;wiskunde A;;0;0;22;6,0;22;6,0;22;6,3;22;6,3;6,2
2011;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;1025;wisB;wiskunde B;;0;0;12;6,4;12;6,4;12;6,7;12;6,7;6,5
2011;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;1028;schk;scheikunde;;0;0;14;6,8;14;6,8;14;7,7;14;7,7;7,2
2011;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;1030;kubv;kunst (beeldende vormgeving);;0;0;28;7,0;8;7,3;8;6,4;8;6,4;6,9
2011;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;1031;kumu;kunst (muziek);;0;0;8;7,7;8;7,7;8;6,2;8;6,2;7,0
2011;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;1032;kudr;kunst (drama);;0;0;21;7,3;21;7,3;21;6,4;21;6,4;6,8
2011;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;1033;kuda;kunst (dans);;0;0;7;7,6;7;7,6;7;5,9;7;5,9;6,7
2011;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;HAVO;0131;ak;aardrijkskunde;;0;0;15;6,7;15;6,7;15;6,1;15;6,1;6,5
2011;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;HAVO;0353;lo;lichamelijke opvoeding;G;26;26;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;27;6,4;27;6,4;27;6,3;27;6,3;6,3
2011;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;HAVO;1002;entl;Engelse taal en literatuur;;0;0;27;6,4;27;6,4;27;6,7;27;6,7;6,6
2011;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;HAVO;1003;fatl;Franse taal en literatuur;;0;0;15;6,4;15;6,4;15;7,0;15;7,0;6,7
2011;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;10;6,2;10;6,2;10;6,1;10;6,1;6,1
2011;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;HAVO;1018;biol;biologie;;0;0;9;7,1;9;7,1;9;7,3;9;7,3;7,1
2011;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;HAVO;1019;maat;maatschappijleer;;0;0;27;7,1;0;0,0;0;0,0;0;0,0;7,1
2011;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;27;27;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;HAVO;1021;ges;geschiedenis;;0;0;18;6,4;18;6,4;18;6,8;18;6,8;6,6
2011;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;HAVO;1022;econ;economie;;0;0;14;6,7;14;6,7;14;7,0;14;7,0;6,9
2011;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;HAVO;1023;nat;natuurkunde;;0;0;6;6,2;6;6,2;6;6,5;6;6,5;6,5
2011;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;HAVO;1024;wisA;wiskunde A;;0;0;15;6,1;15;6,1;15;6,1;15;6,1;6,0
2011;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;HAVO;1025;wisB;wiskunde B;;0;0;7;6,2;7;6,2;7;6,5;7;6,5;6,3
2011;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;HAVO;1028;schk;scheikunde;;0;0;9;6,7;9;6,7;9;7,4;9;7,4;7,1
2011;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;HAVO;1030;kubv;kunst (beeldende vormgeving);;0;0;10;6,8;10;6,8;10;7,0;10;7,0;6,9
2011;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;HAVO;1031;kumu;kunst (muziek);;0;0;2;7,9;2;7,9;2;6,7;2;6,7;7,5
2011;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;HAVO;1032;kudr;kunst (drama);;0;0;8;6,8;8;6,8;8;6,5;8;6,5;6,5
2011;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;0131;ak;aardrijkskunde;;0;0;64;6,4;64;6,4;64;6,4;64;6,4;6,5
2011;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;0251;m&o;management en organisatie;;0;0;39;6,0;39;6,0;39;6,7;39;6,7;6,4
2011;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;0270;te;tekenen;;0;0;20;7,1;20;7,1;20;5,2;20;5,2;6,3
2011;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;0353;lo;lichamelijke opvoeding;G;36;36;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;0353;lo;lichamelijke opvoeding;V;111;111;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;147;6,4;147;6,4;147;6,3;147;6,3;6,4
2011;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;1002;entl;Engelse taal en literatuur;;0;0;148;6,5;148;6,5;148;6,3;148;6,3;6,5
2011;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;1003;fatl;Franse taal en literatuur;;0;0;32;6,0;32;6,0;32;5,9;32;5,9;5,9
2011;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;40;6,4;40;6,4;40;6,2;40;6,2;6,4
2011;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;1018;biol;biologie;;0;0;63;5,9;63;5,9;63;6,5;63;6,5;6,2
2011;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;1019;maat;maatschappijleer;;0;0;148;6,4;0;0,0;0;0,0;0;0,0;6,4
2011;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;1020;ckv;culturele en kunstzinnige vorming;;0;0;1;7,0;0;0,0;0;0,0;0;0,0;7,0
2011;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;35;35;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;112;112;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;1021;ges;geschiedenis;;0;0;81;6,3;81;6,3;81;6,2;81;6,2;6,3
2011;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;1022;econ;economie;;0;0;109;5,9;109;5,9;109;6,1;109;6,1;6,0
2011;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;1023;nat;natuurkunde;;0;0;45;6,2;45;6,2;45;7,1;45;7,1;6,7
2011;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;1024;wisA;wiskunde A;;0;0;91;6,5;91;6,5;91;6,5;91;6,5;6,5
2011;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;1025;wisB;wiskunde B;;0;0;46;6,0;46;6,0;46;6,9;46;6,9;6,5
2011;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;1027;wisD;wiskunde D;;0;0;6;6,8;0;0,0;0;0,0;0;0,0;6,8
2011;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;1028;schk;scheikunde;;0;0;67;7,1;67;7,1;67;7,3;67;7,3;7,2
2011;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;1031;kumu;kunst (muziek);;0;0;9;6,8;9;6,8;9;6,9;9;6,9;6,8
2011;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;1054;o&o;onderzoek en ontwerpen (beschikking 2007);;0;0;26;7,1;0;0,0;0;0,0;0;0,0;7,1
2011;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;1061;lv;levensbeschouwelijk vormingsonderwijs;;0;0;148;6,8;0;0,0;0;0,0;0;0,0;6,8
2011;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;0131;ak;aardrijkskunde;;0;0;13;5,3;13;5,3;13;5,7;13;5,7;5,5
2011;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;0161;in;informatica;;0;0;6;6,7;0;0,0;0;0,0;0;0,0;6,8
2011;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;0251;m&o;management en organisatie;;0;0;7;6,7;7;6,7;7;6,5;7;6,5;6,6
2011;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;0260;mu;muziek;;0;0;16;7,3;15;7,4;16;6,3;15;6,5;7,0
2011;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;0270;te;tekenen;;0;0;9;6,8;9;6,8;9;5,9;9;5,9;6,3
2011;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;0353;lo;lichamelijke opvoeding;G;31;31;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;0353;lo;lichamelijke opvoeding;V;63;63;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;1018;biol;biologie;;0;0;30;6,7;30;6,7;30;5,9;30;5,9;6,2
2011;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;1019;maat;maatschappijleer;;0;0;94;6,7;0;0,0;0;0,0;0;0,0;6,8
2011;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;53;53;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;41;41;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;1021;ges;geschiedenis;;0;0;66;6,1;66;6,1;66;6,5;66;6,5;6,3
2011;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;1022;econ;economie;;0;0;65;5,8;65;5,8;65;5,9;65;5,9;5,8
2011;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;1023;nat;natuurkunde;;0;0;25;6,2;24;6,3;25;6,1;24;6,1;6,2
2011;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;1024;wisA;wiskunde A;;0;0;74;6,8;74;6,8;74;5,9;74;5,9;6,4
2011;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;1025;wisB;wiskunde B;;0;0;17;6,1;17;6,1;17;5,8;17;5,8;6,1
2011;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;1028;schk;scheikunde;;0;0;31;6,3;31;6,3;31;6,0;31;6,0;6,2
2011;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;1034;maw;maatschappijwetenschappen;;0;0;35;6,7;35;6,7;35;6,5;35;6,5;6,6
2011;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;1038;bsm;bewegen, sport en maatschappij;;0;0;35;6,4;0;0,0;0;0,0;0;0,0;6,5
2011;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;1039;lit;literatuu;;0;0;94;7,0;0;0,0;0;0,0;0;0,0;7,0
2011;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;1062;nezl;Nederlandse taal;;0;0;94;6,8;94;6,8;94;5,6;94;5,6;6,2
2011;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;1063;enzl;Engelse taal;;0;0;94;6,8;94;6,8;94;6,0;94;6,0;6,5
2011;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;1064;fazl;Franse taal;;0;0;22;6,0;22;6,0;22;6,0;22;6,0;6,0
2011;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;1065;duzl;Duitse taal;;0;0;33;6,4;33;6,4;33;6,0;33;6,0;6,2
2011;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;HAVO;0131;ak;aardrijkskunde;;0;0;53;6,4;53;6,4;53;6,3;53;6,3;6,4
2011;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;HAVO;0251;m&o;management en organisatie;;0;0;50;6,3;50;6,3;50;6,9;50;6,9;6,6
2011;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;HAVO;0353;lo;lichamelijke opvoeding;G;44;44;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;HAVO;0353;lo;lichamelijke opvoeding;V;69;69;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;113;5,9;113;5,9;113;6,2;113;6,2;6,1
2011;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;HAVO;1002;entl;Engelse taal en literatuur;;0;0;113;6,1;113;6,1;113;6,3;113;6,3;6,2
2011;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;HAVO;1003;fatl;Franse taal en literatuur;;0;0;23;6,1;23;6,1;23;5,6;23;5,6;5,9
2011;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;27;6,4;27;6,4;27;5,9;27;5,9;6,2
2011;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;HAVO;1012;s-e;Spaanse taal en literatuur (elementair);;0;0;45;7,0;0;0,0;0;0,0;0;0,0;7,0
2011;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;HAVO;1018;biol;biologie;;0;0;56;6,2;56;6,2;56;6,1;56;6,1;6,2
2011;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;HAVO;1019;maat;maatschappijleer;;0;0;113;6,3;0;0,0;0;0,0;0;0,0;6,3
2011;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;8;8;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;105;105;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;HAVO;1021;ges;geschiedenis;;0;0;60;6,2;60;6,2;60;6,0;60;6,0;6,2
2011;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;HAVO;1022;econ;economie;;0;0;64;6,0;64;6,0;64;6,6;64;6,6;6,4
2011;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;HAVO;1023;nat;natuurkunde;;0;0;39;6,3;39;6,3;39;6,6;39;6,6;6,4
2011;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;HAVO;1024;wisA;wiskunde A;;0;0;61;6,8;61;6,8;61;6,2;61;6,2;6,4
2011;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;HAVO;1025;wisB;wiskunde B;;0;0;46;6,2;46;6,2;46;5,7;46;5,7;6,0
2011;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;HAVO;1027;wisD;wiskunde D;;0;0;6;6,2;0;0,0;0;0,0;0;0,0;6,2
2011;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;HAVO;1028;schk;scheikunde;;0;0;53;6,4;53;6,4;53;6,3;53;6,3;6,4
2011;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;HAVO;1032;kudr;kunst (drama);;0;0;25;6,3;25;6,3;25;6,1;25;6,1;6,4
2011;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;HAVO;1035;nlt;natuur, leven en technologie;;0;0;48;6,9;0;0,0;0;0,0;0;0,0;6,9
2011;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;HAVO;1060;gds;godsdienst;;0;0;113;6,8;0;0,0;0;0,0;0;0,0;6,8
