SCHOOLJAAR;BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;GEMEENTENUMMER;GEMEENTENAAM;PLAATSNAAM;PROVINCIE;ONDERWIJSTYPE VO;VAKCODE;AFKORTING VAKNAAM;VAKNAAM;SCHOOLEXAMEN BEOORDELING;TOTAAL AANTAL SCHOOLEXAMENS MET BEOORDELING;AANTAL SCHOOLEXAMENS MET BEOORDELING MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL SCHOOLEXAMENS MET CIJFER;GEM. CIJFER TOTAAL AANTAL SCHOOLEXAMENS;AANTAL SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL CENTRALE EXAMENS;GEM. CIJFER TOTAAL AANTAL CENTRALE EXAMENS;AANTAL CENTRALE EXAMENS MEETELLEND VOOR DIPLOMA;GEM. CIJFER CENTRALE EXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER CIJFERLIJST;GEM. CIJFER REKENTOETS
2014;20DF;00;Da Vinci College;0546;LEIDEN;LEIDEN;Zuid-Holland;HAVO;0251;m&o;management en organisatie;;0;0;13;5,9;13;5,9;13;5,6;13;5,6;5,8;,0
2014;20DF;00;Da Vinci College;0546;LEIDEN;LEIDEN;Zuid-Holland;HAVO;0260;mu;muziek;;0;0;9;7,1;9;7,1;9;6,4;9;6,4;6,8;,0
2014;20DF;00;Da Vinci College;0546;LEIDEN;LEIDEN;Zuid-Holland;HAVO;0270;te;tekenen;;0;0;12;6,5;12;6,5;12;5,4;12;5,4;6,3;,0
2014;20DF;00;Da Vinci College;0546;LEIDEN;LEIDEN;Zuid-Holland;HAVO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);G;67;67;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;20DF;00;Da Vinci College;0546;LEIDEN;LEIDEN;Zuid-Holland;HAVO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);V;8;8;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;20DF;00;Da Vinci College;0546;LEIDEN;LEIDEN;Zuid-Holland;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;75;6,6;75;6,6;75;6,2;75;6,2;6,4;,0
2014;20DF;00;Da Vinci College;0546;LEIDEN;LEIDEN;Zuid-Holland;HAVO;1002;entl;Engelse taal en literatuur;;0;0;75;6,6;75;6,6;75;7,1;75;7,1;6,9;,0
2014;20DF;00;Da Vinci College;0546;LEIDEN;LEIDEN;Zuid-Holland;HAVO;1003;fatl;Franse taal en literatuur;;0;0;16;6,3;16;6,3;16;5,8;16;5,8;6,1;,0
2014;20DF;00;Da Vinci College;0546;LEIDEN;LEIDEN;Zuid-Holland;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;15;6,0;15;6,0;15;5,8;15;5,8;6,0;,0
2014;20DF;00;Da Vinci College;0546;LEIDEN;LEIDEN;Zuid-Holland;HAVO;1005;sptl;Spaanse taal en literatuur;;0;0;16;6,3;16;6,3;16;6,2;16;6,2;6,3;,0
2014;20DF;00;Da Vinci College;0546;LEIDEN;LEIDEN;Zuid-Holland;HAVO;1018;biol;biologie;;0;0;33;6,3;33;6,3;33;5,9;33;5,9;6,2;,0
2014;20DF;00;Da Vinci College;0546;LEIDEN;LEIDEN;Zuid-Holland;HAVO;1019;maat;maatschappijleer;;0;0;75;6,3;0;,0;0;,0;0;,0;6,3;,0
2014;20DF;00;Da Vinci College;0546;LEIDEN;LEIDEN;Zuid-Holland;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;57;57;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;20DF;00;Da Vinci College;0546;LEIDEN;LEIDEN;Zuid-Holland;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;18;18;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;20DF;00;Da Vinci College;0546;LEIDEN;LEIDEN;Zuid-Holland;HAVO;1021;ges;geschiedenis;;0;0;40;6,3;40;6,3;40;6,3;40;6,3;6,3;,0
2014;20DF;00;Da Vinci College;0546;LEIDEN;LEIDEN;Zuid-Holland;HAVO;1022;econ;economie;;0;0;43;6,1;43;6,1;43;6,1;43;6,1;6,2;,0
2014;20DF;00;Da Vinci College;0546;LEIDEN;LEIDEN;Zuid-Holland;HAVO;1023;nat;natuurkunde;;0;0;25;5,8;25;5,8;25;6,2;25;6,2;6,2;,0
2014;20DF;00;Da Vinci College;0546;LEIDEN;LEIDEN;Zuid-Holland;HAVO;1024;wisA;wiskunde A;;0;0;57;6,1;57;6,1;57;6,3;57;6,3;6,2;,0
2014;20DF;00;Da Vinci College;0546;LEIDEN;LEIDEN;Zuid-Holland;HAVO;1025;wisB;wiskunde B;;0;0;13;5,8;13;5,8;13;7,6;13;7,6;6,7;,0
2014;20DF;00;Da Vinci College;0546;LEIDEN;LEIDEN;Zuid-Holland;HAVO;1028;schk;scheikunde;;0;0;38;5,9;38;5,9;38;6,6;38;6,6;6,3;,0
2014;20DF;00;Da Vinci College;0546;LEIDEN;LEIDEN;Zuid-Holland;HAVO;1035;nlt;natuur, leven en technologie;;0;0;15;6,7;0;,0;0;,0;0;,0;6,7;,0
2014;20DF;00;Da Vinci College;0546;LEIDEN;LEIDEN;Zuid-Holland;HAVO;1107;rkt;Rekentoets;;0;0;0;,0;0;,0;0;,0;0;,0;,0;5,6
2014;20DH;00;Het Stedelijk;0301;ZUTPHEN;ZUTPHEN;Gelderland;HAVO;0131;ak;aardrijkskunde;;0;0;18;5,8;18;5,8;18;6,2;18;6,2;6,0;,0
2014;20DH;00;Het Stedelijk;0301;ZUTPHEN;ZUTPHEN;Gelderland;HAVO;0161;in;informatica;;0;0;3;6,3;0;,0;0;,0;0;,0;6,3;,0
2014;20DH;00;Het Stedelijk;0301;ZUTPHEN;ZUTPHEN;Gelderland;HAVO;0251;m&o;management en organisatie;;0;0;14;6,5;14;6,5;14;6,3;14;6,3;6,5;,0
2014;20DH;00;Het Stedelijk;0301;ZUTPHEN;ZUTPHEN;Gelderland;HAVO;0311;fi;filosofie;;0;0;2;6,8;2;6,8;2;4,7;2;4,7;6,0;,0
2014;20DH;00;Het Stedelijk;0301;ZUTPHEN;ZUTPHEN;Gelderland;HAVO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);G;17;17;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;20DH;00;Het Stedelijk;0301;ZUTPHEN;ZUTPHEN;Gelderland;HAVO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);V;15;15;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;20DH;00;Het Stedelijk;0301;ZUTPHEN;ZUTPHEN;Gelderland;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;32;6,3;32;6,3;32;6,6;32;6,6;6,5;,0
2014;20DH;00;Het Stedelijk;0301;ZUTPHEN;ZUTPHEN;Gelderland;HAVO;1002;entl;Engelse taal en literatuur;;0;0;32;6,3;32;6,3;32;7,5;32;7,5;6,9;,0
2014;20DH;00;Het Stedelijk;0301;ZUTPHEN;ZUTPHEN;Gelderland;HAVO;1003;fatl;Franse taal en literatuur;;0;0;6;6,8;6;6,8;6;6,6;6;6,6;6,8;,0
2014;20DH;00;Het Stedelijk;0301;ZUTPHEN;ZUTPHEN;Gelderland;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;7;5,7;7;5,7;7;6,3;7;6,3;6,0;,0
2014;20DH;00;Het Stedelijk;0301;ZUTPHEN;ZUTPHEN;Gelderland;HAVO;1018;biol;biologie;;0;0;15;6,0;15;6,0;15;6,6;15;6,6;6,3;,0
2014;20DH;00;Het Stedelijk;0301;ZUTPHEN;ZUTPHEN;Gelderland;HAVO;1019;maat;maatschappijleer;;0;0;32;6,6;0;,0;0;,0;0;,0;6,6;,0
2014;20DH;00;Het Stedelijk;0301;ZUTPHEN;ZUTPHEN;Gelderland;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;21;21;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;20DH;00;Het Stedelijk;0301;ZUTPHEN;ZUTPHEN;Gelderland;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;11;11;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;20DH;00;Het Stedelijk;0301;ZUTPHEN;ZUTPHEN;Gelderland;HAVO;1021;ges;geschiedenis;;0;0;22;6,4;22;6,4;22;6,6;22;6,6;6,5;,0
2014;20DH;00;Het Stedelijk;0301;ZUTPHEN;ZUTPHEN;Gelderland;HAVO;1022;econ;economie;;0;0;22;6,5;22;6,5;22;7,0;22;7,0;6,8;,0
2014;20DH;00;Het Stedelijk;0301;ZUTPHEN;ZUTPHEN;Gelderland;HAVO;1023;nat;natuurkunde;;0;0;5;6,7;5;6,7;5;6,7;5;6,7;6,8;,0
2014;20DH;00;Het Stedelijk;0301;ZUTPHEN;ZUTPHEN;Gelderland;HAVO;1024;wisA;wiskunde A;;0;0;25;6,3;25;6,3;25;6,6;25;6,6;6,5;,0
2014;20DH;00;Het Stedelijk;0301;ZUTPHEN;ZUTPHEN;Gelderland;HAVO;1025;wisB;wiskunde B;;0;0;5;5,7;5;5,7;5;6,5;5;6,5;6,0;,0
2014;20DH;00;Het Stedelijk;0301;ZUTPHEN;ZUTPHEN;Gelderland;HAVO;1028;schk;scheikunde;;0;0;10;5,7;10;5,7;10;6,4;10;6,4;6,1;,0
2014;20DH;00;Het Stedelijk;0301;ZUTPHEN;ZUTPHEN;Gelderland;HAVO;1030;kubv;kunst (beeldende vormgeving);;0;0;6;7,3;6;7,3;6;6,7;6;6,7;7,0;,0
2014;20DH;00;Het Stedelijk;0301;ZUTPHEN;ZUTPHEN;Gelderland;HAVO;1035;nlt;natuur, leven en technologie;;0;0;1;7,0;0;,0;0;,0;0;,0;7,0;,0
2014;20DH;00;Het Stedelijk;0301;ZUTPHEN;ZUTPHEN;Gelderland;HAVO;1107;rkt;Rekentoets;;0;0;0;,0;0;,0;0;,0;0;,0;,0;5,9
2014;20DL;00;Opb SGM Piter Jelles;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;0131;ak;aardrijkskunde;;0;0;43;6,1;43;6,1;43;6,2;43;6,2;6,2;,0
2014;20DL;00;Opb SGM Piter Jelles;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;0251;m&o;management en organisatie;;0;0;26;6,1;26;6,1;26;5,6;26;5,6;5,9;,0
2014;20DL;00;Opb SGM Piter Jelles;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;0260;mu;muziek;;0;0;5;5,9;5;5,9;5;6,6;5;6,6;6,2;,0
2014;20DL;00;Opb SGM Piter Jelles;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;0270;te;tekenen;;0;0;7;7,2;7;7,2;7;5,9;7;5,9;6,6;,0
2014;20DL;00;Opb SGM Piter Jelles;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;0311;fi;filosofie;;0;0;35;6,8;35;6,8;35;7,5;35;7,5;7,1;,0
2014;20DL;00;Opb SGM Piter Jelles;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);G;44;44;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;20DL;00;Opb SGM Piter Jelles;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);V;57;57;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;20DL;00;Opb SGM Piter Jelles;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;101;6,6;101;6,6;101;6,1;101;6,1;6,4;,0
2014;20DL;00;Opb SGM Piter Jelles;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1002;entl;Engelse taal en literatuur;;0;0;101;6,8;101;6,8;101;7,1;101;7,1;6,9;,0
2014;20DL;00;Opb SGM Piter Jelles;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1003;fatl;Franse taal en literatuur;;0;0;19;6,3;19;6,3;19;6,5;19;6,5;6,4;,0
2014;20DL;00;Opb SGM Piter Jelles;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;25;6,3;25;6,3;25;6,0;25;6,0;6,2;,0
2014;20DL;00;Opb SGM Piter Jelles;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1012;s-e;Spaanse taal en literatuur (elementair);;0;0;1;7,0;0;,0;0;,0;0;,0;7,0;,0
2014;20DL;00;Opb SGM Piter Jelles;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1017;frtc;Friese taal en cultuur;;0;0;6;6,9;6;6,9;6;6,7;6;6,7;6,7;,0
2014;20DL;00;Opb SGM Piter Jelles;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1018;biol;biologie;;0;0;37;6,1;37;6,1;37;6,0;37;6,0;6,1;,0
2014;20DL;00;Opb SGM Piter Jelles;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1019;maat;maatschappijleer;;0;0;101;6,7;0;,0;0;,0;0;,0;6,7;,0
2014;20DL;00;Opb SGM Piter Jelles;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;20;20;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;20DL;00;Opb SGM Piter Jelles;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;81;81;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;20DL;00;Opb SGM Piter Jelles;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1021;ges;geschiedenis;;0;0;63;6,4;63;6,4;63;6,1;63;6,1;6,3;,0
2014;20DL;00;Opb SGM Piter Jelles;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1022;econ;economie;;0;0;58;6,2;58;6,2;58;5,8;58;5,8;6,0;,0
2014;20DL;00;Opb SGM Piter Jelles;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1023;nat;natuurkunde;;0;0;31;6,5;31;6,5;31;6,6;31;6,6;6,6;,0
2014;20DL;00;Opb SGM Piter Jelles;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1024;wisA;wiskunde A;;0;0;77;6,5;77;6,5;77;6,5;77;6,5;6,6;,0
2014;20DL;00;Opb SGM Piter Jelles;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1025;wisB;wiskunde B;;0;0;12;6,3;12;6,3;12;7,4;12;7,4;6,8;,0
2014;20DL;00;Opb SGM Piter Jelles;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1028;schk;scheikunde;;0;0;38;6,9;38;6,9;38;6,8;38;6,8;6,8;,0
2014;20DL;00;Opb SGM Piter Jelles;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1035;nlt;natuur, leven en technologie;;0;0;6;6,3;0;,0;0;,0;0;,0;6,3;,0
2014;20DL;00;Opb SGM Piter Jelles;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1038;bsm;bewegen, sport en maatschappij;;0;0;17;6,2;0;,0;0;,0;0;,0;6,2;,0
2014;20DL;00;Opb SGM Piter Jelles;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1054;o&o;onderzoek en ontwerpen (beschikking 2007);;0;0;5;7,2;0;,0;0;,0;0;,0;7,2;,0
2014;20DL;00;Opb SGM Piter Jelles;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1107;rkt;Rekentoets;;0;0;0;,0;0;,0;0;,0;0;,0;,0;5,6
2014;20DL;01;Locatie, !mpulse Kollum;0079;KOLLUMERLAND CA;KOLLUM;Friesland;HAVO;0131;ak;aardrijkskunde;;0;0;2;6,6;2;6,6;2;6,0;2;6,0;6,0;,0
2014;20DL;01;Locatie, !mpulse Kollum;0079;KOLLUMERLAND CA;KOLLUM;Friesland;HAVO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);G;2;2;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;20DL;01;Locatie, !mpulse Kollum;0079;KOLLUMERLAND CA;KOLLUM;Friesland;HAVO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);V;2;2;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;20DL;01;Locatie, !mpulse Kollum;0079;KOLLUMERLAND CA;KOLLUM;Friesland;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;5;6,2;5;6,2;5;6,7;5;6,7;6,4;,0
2014;20DL;01;Locatie, !mpulse Kollum;0079;KOLLUMERLAND CA;KOLLUM;Friesland;HAVO;1002;entl;Engelse taal en literatuur;;0;0;5;6,7;5;6,7;5;6,7;5;6,7;6,6;,0
2014;20DL;01;Locatie, !mpulse Kollum;0079;KOLLUMERLAND CA;KOLLUM;Friesland;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;1;7,0;1;7,0;1;6,6;1;6,6;7,0;,0
2014;20DL;01;Locatie, !mpulse Kollum;0079;KOLLUMERLAND CA;KOLLUM;Friesland;HAVO;1018;biol;biologie;;0;0;2;6,2;2;6,2;2;5,9;2;5,9;6,0;,0
2014;20DL;01;Locatie, !mpulse Kollum;0079;KOLLUMERLAND CA;KOLLUM;Friesland;HAVO;1019;maat;maatschappijleer;;0;0;4;6,8;0;,0;0;,0;0;,0;6,8;,0
2014;20DL;01;Locatie, !mpulse Kollum;0079;KOLLUMERLAND CA;KOLLUM;Friesland;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;4;4;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;20DL;01;Locatie, !mpulse Kollum;0079;KOLLUMERLAND CA;KOLLUM;Friesland;HAVO;1021;ges;geschiedenis;;0;0;3;5,5;3;5,5;3;6,9;3;6,9;6,3;,0
2014;20DL;01;Locatie, !mpulse Kollum;0079;KOLLUMERLAND CA;KOLLUM;Friesland;HAVO;1022;econ;economie;;0;0;4;6,3;4;6,3;4;6,8;4;6,8;6,5;,0
2014;20DL;01;Locatie, !mpulse Kollum;0079;KOLLUMERLAND CA;KOLLUM;Friesland;HAVO;1023;nat;natuurkunde;;0;0;1;6,5;1;6,5;1;7,3;1;7,3;7,0;,0
2014;20DL;01;Locatie, !mpulse Kollum;0079;KOLLUMERLAND CA;KOLLUM;Friesland;HAVO;1024;wisA;wiskunde A;;0;0;5;6,4;5;6,4;5;6,8;5;6,8;6,6;,0
2014;20DL;01;Locatie, !mpulse Kollum;0079;KOLLUMERLAND CA;KOLLUM;Friesland;HAVO;1028;schk;scheikunde;;0;0;2;6,6;2;6,6;2;5,6;2;5,6;6,5;,0
2014;20DL;01;Locatie, !mpulse Kollum;0079;KOLLUMERLAND CA;KOLLUM;Friesland;HAVO;1034;maw;maatschappijwetenschappen;;0;0;2;6,5;2;6,5;2;8,0;2;8,0;7,5;,0
2014;20DL;01;Locatie, !mpulse Kollum;0079;KOLLUMERLAND CA;KOLLUM;Friesland;HAVO;1107;rkt;Rekentoets;;0;0;0;,0;0;,0;0;,0;0;,0;,0;6,4
2014;20DL;06;Locatie,Montessori High School;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;0131;ak;aardrijkskunde;;0;0;7;6,2;7;6,2;7;6,2;7;6,2;6,4;,0
2014;20DL;06;Locatie,Montessori High School;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;0251;m&o;management en organisatie;;0;0;14;5,7;14;5,7;14;6,1;14;6,1;5,9;,0
2014;20DL;06;Locatie,Montessori High School;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;0260;mu;muziek;;0;0;3;6,9;3;6,9;3;6,6;3;6,6;6,7;,0
2014;20DL;06;Locatie,Montessori High School;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;0311;fi;filosofie;;0;0;7;6,9;7;6,9;7;5,9;7;5,9;6,4;,0
2014;20DL;06;Locatie,Montessori High School;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);G;17;17;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;20DL;06;Locatie,Montessori High School;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);V;41;41;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;20DL;06;Locatie,Montessori High School;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;58;6,3;58;6,3;58;6,1;58;6,1;6,2;,0
2014;20DL;06;Locatie,Montessori High School;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1002;entl;Engelse taal en literatuur;;0;0;57;6,5;57;6,5;57;7,0;57;7,0;6,8;,0
2014;20DL;06;Locatie,Montessori High School;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1003;fatl;Franse taal en literatuur;;0;0;4;6,6;4;6,6;4;6,3;4;6,3;6,5;,0
2014;20DL;06;Locatie,Montessori High School;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;24;6,0;24;6,0;24;6,1;24;6,1;6,1;,0
2014;20DL;06;Locatie,Montessori High School;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1018;biol;biologie;;0;0;20;6,1;20;6,1;20;6,2;20;6,2;6,2;,0
2014;20DL;06;Locatie,Montessori High School;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1019;maat;maatschappijleer;;0;0;57;6,9;0;,0;0;,0;0;,0;6,9;,0
2014;20DL;06;Locatie,Montessori High School;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;6;6;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;20DL;06;Locatie,Montessori High School;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;51;51;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;20DL;06;Locatie,Montessori High School;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1021;ges;geschiedenis;;0;0;32;5,5;32;5,5;32;6,4;32;6,4;6,0;,0
2014;20DL;06;Locatie,Montessori High School;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1022;econ;economie;;0;0;40;6,0;40;6,0;40;6,1;40;6,1;6,1;,0
2014;20DL;06;Locatie,Montessori High School;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1023;nat;natuurkunde;;0;0;14;6,0;14;6,0;14;6,5;14;6,5;6,3;,0
2014;20DL;06;Locatie,Montessori High School;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1024;wisA;wiskunde A;;0;0;35;6,2;35;6,2;35;6,0;35;6,0;6,1;,0
2014;20DL;06;Locatie,Montessori High School;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1025;wisB;wiskunde B;;0;0;18;6,0;18;6,0;18;5,7;18;5,7;5,9;,0
2014;20DL;06;Locatie,Montessori High School;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1028;schk;scheikunde;;0;0;25;6,0;25;6,0;25;6,3;25;6,3;6,2;,0
2014;20DL;06;Locatie,Montessori High School;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1030;kubv;kunst (beeldende vormgeving);;0;0;9;6,8;9;6,8;9;6,2;9;6,2;6,4;,0
2014;20DL;06;Locatie,Montessori High School;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1034;maw;maatschappijwetenschappen;;0;0;19;6,1;19;6,1;19;5,6;19;5,6;5,9;,0
2014;20DL;06;Locatie,Montessori High School;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1035;nlt;natuur, leven en technologie;;0;0;20;6,6;0;,0;0;,0;0;,0;6,6;,0
2014;20DL;06;Locatie,Montessori High School;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1107;rkt;Rekentoets;;0;0;0;,0;0;,0;0;,0;0;,0;,0;5,9
2014;20DL;10;Locatie, !mpulse Leeuwarden;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;0131;ak;aardrijkskunde;;0;0;1;6,1;1;6,1;1;6,6;1;6,6;6,0;,0
2014;20DL;10;Locatie, !mpulse Leeuwarden;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;0251;m&o;management en organisatie;;0;0;1;6,0;1;6,0;1;6,0;1;6,0;6,0;,0
2014;20DL;10;Locatie, !mpulse Leeuwarden;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);G;3;3;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;20DL;10;Locatie, !mpulse Leeuwarden;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);V;10;10;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;20DL;10;Locatie, !mpulse Leeuwarden;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;13;6,2;13;6,2;13;5,7;13;5,7;5,9;,0
2014;20DL;10;Locatie, !mpulse Leeuwarden;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1002;entl;Engelse taal en literatuur;;0;0;13;6,6;13;6,6;13;6,7;13;6,7;6,6;,0
2014;20DL;10;Locatie, !mpulse Leeuwarden;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1003;fatl;Franse taal en literatuur;;0;0;1;6,9;1;6,9;1;6,5;1;6,5;7,0;,0
2014;20DL;10;Locatie, !mpulse Leeuwarden;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;3;6,1;3;6,1;3;5,5;3;5,5;6,0;,0
2014;20DL;10;Locatie, !mpulse Leeuwarden;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1018;biol;biologie;;0;0;7;6,0;7;6,0;7;5,4;7;5,4;5,6;,0
2014;20DL;10;Locatie, !mpulse Leeuwarden;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1019;maat;maatschappijleer;;0;0;13;6,5;0;,0;0;,0;0;,0;6,5;,0
2014;20DL;10;Locatie, !mpulse Leeuwarden;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;6;6;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;20DL;10;Locatie, !mpulse Leeuwarden;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;7;7;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;20DL;10;Locatie, !mpulse Leeuwarden;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1021;ges;geschiedenis;;0;0;9;6,5;9;6,5;9;7,3;9;7,3;6,7;,0
2014;20DL;10;Locatie, !mpulse Leeuwarden;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1022;econ;economie;;0;0;10;6,5;10;6,5;10;5,8;10;5,8;6,2;,0
2014;20DL;10;Locatie, !mpulse Leeuwarden;0080;LEEUWARDEN;LEEUWARDEN;Friesland;HAVO;1023;nat;natuurkunde;;0;0;5;6,5;5;6,5;5;6,2;5;6,2;6,4;,0
